,State,Year,FIPS_Code,Civilian_Pop,Civilian_Labor_Force,Labor_Force_Pct,Employed_Total,Employed_Pct,Unemployed_Total,Unemployed_Rate
475,Oregon,2017,41.0,3332974.0833333335,2081388.0,62.458333333333336,1996917.9166666667,59.91666666666668,84470.08333333333,4.050000000000001
476,Oregon,2018,41.0,3372624.5,2087671.5833333333,61.90833333333333,2003880.0,59.40833333333333,83791.58333333333,4.008333333333334
477,Oregon,2019,41.0,3408878.0833333335,2106447.6666666665,61.79166666666668,2028338.4166666667,59.50833333333333,78109.25,3.7083333333333326
478,Oregon,2020,41.0,3440840.0,2104580.8333333335,61.15833333333333,1945231.6666666667,56.53333333333334,159349.16666666666,7.591666666666666
479,Oregon,2021,41.0,3457167.0,2149501.0,62.2,2017092.0,58.3,132409.0,6.2
480,Pennsylvania,2010,42.0,10049131.333333334,6358834.166666667,63.29166666666668,5839354.583333333,58.10833333333334,519479.5833333333,8.166666666666666
481,Pennsylvania,2011,42.0,10119106.166666666,6380658.083333333,63.05000000000001,5886082.75,58.17499999999999,494575.3333333333,7.741666666666666
482,Pennsylvania,2012,42.0,10156562.083333334,6449656.666666667,63.508333333333354,5955823.666666667,58.64166666666666,493833.0,7.658333333333334
483,Pennsylvania,2013,42.0,10181063.916666666,6421174.166666667,63.06666666666667,5964327.583333333,58.59166666666667,456846.5833333333,7.1000000000000005
484,Pennsylvania,2014,42.0,10205655.833333334,6388979.75,62.60833333333334,6009665.25,58.89166666666668,379314.5,5.933333333333334
485,Pennsylvania,2015,42.0,10218362.833333334,6423541.583333333,62.875,6077358.0,59.475,346183.5833333333,5.391666666666666
486,Pennsylvania,2016,42.0,10232466.25,6459696.333333333,63.11666666666667,6114930.5,59.75833333333333,344765.8333333333,5.341666666666665
487,Pennsylvania,2017,42.0,10250195.166666666,6420766.916666667,62.65,6101203.5,59.53333333333333,319563.4166666667,4.966666666666666
488,Pennsylvania,2018,42.0,10267173.916666666,6432203.75,62.64166666666666,6145703.166666667,59.85,286500.5833333333,4.4833333333333325
489,Pennsylvania,2019,42.0,10275433.583333334,6495965.166666667,63.208333333333336,6206733.083333333,60.4,289232.0833333333,4.45
490,Pennsylvania,2020,42.0,10277769.0,6389258.25,62.16666666666666,5807946.916666667,56.50833333333333,581311.3333333334,9.116666666666665
491,Pennsylvania,2021,42.0,10275393.0,6295363.0,61.3,5837199.0,56.8,458164.0,7.3
492,Rhode Island,2010,44.0,842734.75,571356.0,67.78333333333333,504971.0833333333,59.925000000000004,66384.91666666667,11.625
493,Rhode Island,2011,44.0,844462.75,561981.75,66.55,500062.6666666667,59.208333333333336,61919.083333333336,11.016666666666666
494,Rhode Island,2012,44.0,848000.5,560313.75,66.07499999999999,502979.5,59.31666666666666,57334.25,10.216666666666665
495,Rhode Island,2013,44.0,850781.75,558853.1666666666,65.675,505935.9166666667,59.45833333333332,52917.25,9.475
496,Rhode Island,2014,44.0,853716.0,556750.8333333334,65.23333333333335,513502.5,60.150000000000006,43248.333333333336,7.766666666666667
497,Rhode Island,2015,44.0,855938.4166666666,555146.6666666666,64.875,521712.4166666667,60.94999999999999,33434.25,6.0249999999999995
498,Rhode Island,2016,44.0,858158.5833333334,553420.5,64.5,524505.8333333334,61.11666666666667,28914.666666666668,5.241666666666666
499,Rhode Island,2017,44.0,859650.3333333334,555791.3333333334,64.68333333333335,530753.4166666666,61.74166666666668,25037.916666666668,4.491666666666666
500,Rhode Island,2018,44.0,862003.5833333334,558215.6666666666,64.75833333333334,535490.9166666666,62.12500000000001,22724.75,4.0666666666666655
501,Rhode Island,2019,44.0,863123.9166666666,558730.3333333334,64.75,538563.6666666666,62.40833333333334,20166.666666666668,3.6083333333333343
502,Rhode Island,2020,44.0,864012.6666666666,541880.5833333334,62.70833333333332,491010.8333333333,56.824999999999996,50869.75,9.466666666666667
503,Rhode Island,2021,44.0,864204.0,540279.0,62.5,501202.0,58.0,39077.0,7.2
504,South Carolina,2010,45.0,3564618.8333333335,2173901.3333333335,60.99999999999999,1928271.5833333333,54.08333333333334,245629.75,11.299999999999999
505,South Carolina,2011,45.0,3612048.0833333335,2185411.5833333335,60.49166666666667,1957392.8333333333,54.19166666666666,228018.75,10.450000000000001
506,South Carolina,2012,45.0,3655515.0,2190562.1666666665,59.92499999999998,1993104.3333333333,54.54166666666666,197457.83333333334,9.033333333333333
507,South Carolina,2013,45.0,3704280.8333333335,2198241.8333333335,59.349999999999994,2035002.75,54.93333333333334,163239.08333333334,7.425
508,South Carolina,2014,45.0,3759001.5,2222606.9166666665,59.125,2082929.25,55.416666666666664,139677.66666666666,6.275000000000001
509,South Carolina,2015,45.0,3822409.0,2268262.0,59.341666666666676,2134595.5,55.849999999999994,133666.5,5.900000000000001
510,South Carolina,2016,45.0,3888005.0833333335,2286257.4166666665,58.791666666666664,2174080.75,55.92499999999999,112176.66666666667,4.916666666666667
511,South Carolina,2017,45.0,3949691.3333333335,2297098.0,58.149999999999984,2200717.8333333335,55.71666666666667,96380.16666666667,4.2
512,South Carolina,2018,45.0,4007632.1666666665,2320515.75,57.900000000000006,2241867.5,55.94166666666666,78648.25,3.391666666666667
513,South Carolina,2019,45.0,4068923.0,2367495.6666666665,58.19999999999999,2302474.9166666665,56.583333333333336,65020.75,2.75
514,South Carolina,2020,45.0,4130635.0833333335,2384030.6666666665,57.725,2237033.6666666665,54.15833333333333,146997.0,6.175
515,South Carolina,2021,45.0,4163639.0,2360986.0,56.7,2235303.0,53.7,125683.0,5.3
516,South Dakota,2010,46.0,619307.3333333334,443634.75,71.62499999999999,421839.25,68.10833333333333,21795.5,4.908333333333332
517,South Dakota,2011,46.0,623837.5833333334,445800.0833333333,71.46666666666665,425327.6666666667,68.16666666666669,20472.416666666668,4.6
518,South Dakota,2012,46.0,631724.0,447123.5833333333,70.76666666666668,428999.9166666667,67.89166666666667,18123.666666666668,4.058333333333334
519,South Dakota,2013,46.0,638676.0833333334,447595.5833333333,70.07499999999999,431002.3333333333,67.49999999999999,16593.25,3.6999999999999997
520,South Dakota,2014,46.0,643820.25,450719.75,70.025,435727.5,67.67499999999998,14992.25,3.333333333333334
521,South Dakota,2015,46.0,648268.0833333334,453123.8333333333,69.89166666666667,439347.0833333333,67.76666666666668,13776.75,3.0500000000000003
522,South Dakota,2016,46.0,654760.1666666666,455103.1666666667,69.50833333333334,441364.6666666667,67.425,13738.5,3.016666666666667
523,South Dakota,2017,46.0,662065.1666666666,456795.75,68.99999999999999,442630.75,66.85833333333333,14165.0,3.108333333333334
524,South Dakota,2018,46.0,667483.5833333334,458909.4166666667,68.75833333333334,445625.0833333333,66.77500000000002,13284.333333333334,2.8833333333333333
525,South Dakota,2019,46.0,674092.1666666666,463212.8333333333,68.70833333333333,449402.0833333333,66.65833333333336,13810.75,2.983333333333333
526,South Dakota,2020,46.0,679982.4166666666,463271.4166666667,68.125,441744.5,64.95833333333333,21526.916666666668,4.641666666666667
527,South Dakota,2021,46.0,682691.0,470523.0,68.9,456059.0,66.8,14464.0,3.1
528,Tennessee,2010,47.0,4925389.5,3093425.9166666665,62.808333333333316,2789762.5833333335,56.649999999999984,303663.3333333333,9.825
529,Tennessee,2011,47.0,4973466.083333333,3116957.0,62.68333333333334,2832976.3333333335,56.95833333333332,283980.6666666667,9.108333333333333
530,Tennessee,2012,47.0,5020351.083333333,3096360.25,61.683333333333344,2849574.25,56.76666666666666,246786.0,7.958333333333333
531,Tennessee,2013,47.0,5064574.833333333,3079368.4166666665,60.80833333333334,2841454.5,56.116666666666674,237913.91666666666,7.724999999999999
532,Tennessee,2014,47.0,5109856.0,3043608.0,59.56666666666666,2842363.9166666665,55.63333333333333,201244.08333333334,6.6000000000000005
533,Tennessee,2015,47.0,5159198.5,3074389.8333333335,59.6,2903377.75,56.28333333333333,171012.08333333334,5.566666666666666
534,Tennessee,2016,47.0,5213936.333333333,3136741.8333333335,60.166666666666664,2987419.9166666665,57.29166666666666,149321.91666666666,4.758333333333332
535,Tennessee,2017,47.0,5272141.833333333,3187010.1666666665,60.449999999999996,3067995.75,58.199999999999996,119014.41666666667,3.7416666666666667
536,Tennessee,2018,47.0,5328151.583333333,3251397.6666666665,61.01666666666667,3138010.8333333335,58.9,113386.83333333333,3.483333333333333
537,Tennessee,2019,47.0,5381079.416666667,3329012.5,61.87499999999999,3216761.5,59.775,112251.0,3.375
538,Tennessee,2020,47.0,5437914.416666667,3287421.5833333335,60.45000000000001,3041837.75,55.93333333333334,245583.83333333334,7.516666666666666
539,Tennessee,2021,47.0,5469230.0,3316943.0,60.6,3146636.0,57.5,170307.0,5.1
540,Texas,2010,48.0,18567149.333333332,12258425.083333334,66.02499999999999,11255545.25,60.63333333333335,1002879.8333333334,8.191666666666666
541,Texas,2011,48.0,18967567.75,12500076.25,65.90833333333333,11498484.166666666,60.61666666666667,1001592.0833333334,8.016666666666666
542,Texas,2012,48.0,19328315.416666668,12641404.416666666,65.40833333333332,11795768.916666666,61.04166666666668,845635.5,6.708333333333333
543,Texas,2013,48.0,19686190.583333332,12833157.666666666,65.2,12025234.166666666,61.07500000000002,807923.5,6.3
544,Texas,2014,48.0,20086438.0,13006807.666666666,64.75000000000001,12333298.416666666,61.4,673509.25,5.191666666666667
545,Texas,2015,48.0,20509246.666666668,13091904.333333334,63.85,12506142.416666666,60.97499999999999,585761.9166666666,4.483333333333333
546,Texas,2016,48.0,20905006.583333332,13348141.25,63.84999999999999,12727661.833333334,60.89999999999998,620479.4166666666,4.6499999999999995
547,Texas,2017,48.0,21256511.916666668,13572513.666666666,63.84999999999999,12983154.583333334,61.07500000000002,589359.0833333334,4.341666666666668
548,Texas,2018,48.0,21581146.25,13811799.25,64.00833333333334,13273001.75,61.50833333333333,538797.5,3.8916666666666657
549,Texas,2019,48.0,21930836.916666668,14036841.916666666,64.00833333333334,13542495.25,61.75,494346.6666666667,3.508333333333333
550,Texas,2020,48.0,22289112.5,13981529.75,62.73333333333334,12911653.833333334,57.93333333333333,1069875.9166666667,7.7
551,Texas,2021,48.0,22474687.0,14063094.0,62.6,13104348.0,58.3,958746.0,6.8
552,Utah,2010,49.0,1970916.1666666667,1350136.9166666667,68.51666666666667,1242989.0833333333,63.09166666666666,107147.83333333333,7.933333333333334
553,Utah,2011,49.0,1991464.75,1341435.4166666667,67.375,1246716.0833333333,62.60833333333333,94719.33333333333,7.058333333333334
554,Utah,2012,49.0,2025839.5833333333,1348660.0833333333,66.575,1284264.3333333333,63.375,64395.75,4.775000000000001
555,Utah,2013,49.0,2063004.5,1386251.1666666667,67.19166666666665,1327893.1666666667,64.37500000000001,58358.0,4.208333333333333
556,Utah,2014,49.0,2099304.0833333335,1415850.5,67.45,1364381.5833333333,64.98333333333333,51468.916666666664,3.633333333333334
557,Utah,2015,49.0,2140901.0,1453624.3333333333,67.88333333333333,1402169.8333333333,65.48333333333333,51454.5,3.5083333333333333
558,Utah,2016,49.0,2193627.0833333335,1500217.9166666667,68.39166666666667,1449932.0833333333,66.09166666666667,50285.833333333336,3.350000000000001
559,Utah,2017,49.0,2248018.0833333335,1545236.1666666667,68.74166666666667,1496614.75,66.59166666666667,48621.416666666664,3.1583333333333337
560,Utah,2018,49.0,2298931.6666666665,1573599.75,68.44999999999997,1527624.5833333333,66.44999999999999,45975.166666666664,2.916666666666666
561,Utah,2019,49.0,2349755.4166666665,1609374.0,68.50000000000001,1568561.25,66.75833333333333,40812.75,2.541666666666666
562,Utah,2020,49.0,2399596.3333333335,1631394.8333333333,68.0,1554846.3333333333,64.8,76548.5,4.7
563,Utah,2021,49.0,2426150.0,1630940.0,67.2,1580869.0,65.2,50071.0,3.1
564,Vermont,2010,50.0,507844.75,359711.6666666667,70.83333333333334,336989.75,66.35833333333333,22721.916666666668,6.316666666666666
565,Vermont,2011,50.0,510271.5833333333,357624.1666666667,70.1,337724.1666666667,66.19166666666668,19900.0,5.566666666666667
566,Vermont,2012,50.0,511491.6666666667,353974.0,69.19166666666666,336951.5833333333,65.86666666666666,17022.416666666668,4.816666666666666
567,Vermont,2013,50.0,512771.1666666667,350255.8333333333,68.30000000000001,334797.5,65.30833333333335,15458.333333333334,4.416666666666666
568,Vermont,2014,50.0,513649.25,348750.6666666667,67.89999999999999,334805.3333333333,65.20000000000002,13945.333333333334,3.9916666666666667
569,Vermont,2015,50.0,514883.9166666667,346507.5833333333,67.30833333333332,334254.9166666667,64.91666666666667,12252.666666666666,3.5333333333333328
570,Vermont,2016,50.0,515410.3333333333,345856.0,67.09166666666668,335021.6666666667,64.97500000000001,10834.333333333334,3.1250000000000004
571,Vermont,2017,50.0,516610.8333333333,347080.4166666667,67.19166666666668,336618.75,65.15,10461.666666666666,3.016666666666666
572,Vermont,2018,50.0,517437.4166666667,346733.25,67.01666666666667,337624.0,65.24166666666669,9109.25,2.641666666666667
573,Vermont,2019,50.0,518183.0,344309.0,66.44166666666666,336376.1666666667,64.90833333333332,7932.833333333333,2.308333333333333
574,Vermont,2020,50.0,518801.5,330201.75,63.63333333333333,311682.4166666667,60.06666666666666,18519.333333333332,5.583333333333333
575,Vermont,2021,50.0,518952.0,314630.0,60.6,304517.0,58.7,10113.0,3.2
576,Virginia,2010,51.0,6144282.75,4163300.5,67.76666666666667,3859241.6666666665,62.808333333333344,304058.8333333333,7.291666666666667
577,Virginia,2011,51.0,6243509.25,4204664.583333333,67.35833333333333,3928555.75,62.9,276108.8333333333,6.541666666666668
578,Virginia,2012,51.0,6319656.916666667,4218174.5,66.75000000000001,3967462.6666666665,62.783333333333324,250711.83333333334,5.95
579,Virginia,2013,51.0,6383104.083333333,4239442.0,66.42499999999998,4003367.0,62.70833333333334,236075.0,5.550000000000001
580,Virginia,2014,51.0,6441177.166666667,4258966.0,66.10000000000001,4040986.75,62.74166666666667,217979.25,5.116666666666666
581,Virginia,2015,51.0,6495053.0,4233488.333333333,65.175,4048007.3333333335,62.34166666666666,185481.0,4.366666666666666
582,Virginia,2016,51.0,6543547.833333333,4254961.25,65.025,4085049.1666666665,62.44166666666667,169912.08333333334,4.000000000000001
583,Virginia,2017,51.0,6598384.166666667,4333468.333333333,65.66666666666667,4174511.1666666665,63.258333333333326,158957.16666666666,3.6666666666666665
584,Virginia,2018,51.0,6640123.166666667,4361199.666666667,65.68333333333334,4232304.083333333,63.73333333333334,128895.58333333333,2.9499999999999997
585,Virginia,2019,51.0,6685066.583333333,4426877.0,66.225,4308789.583333333,64.45,118087.41666666667,2.6666666666666665
586,Virginia,2020,51.0,6724172.666666667,4345441.25,64.63333333333334,4074288.1666666665,60.58333333333334,271153.0833333333,6.266666666666667
587,Virginia,2021,51.0,6739873.0,4253627.0,63.1,4026343.0,59.7,227284.0,5.3
588,Washington,2010,53.0,5245864.25,3457981.9166666665,65.89999999999999,3142072.1666666665,59.90833333333334,315909.75,9.133333333333331
589,Washington,2011,53.0,5311367.416666667,3438842.25,64.74166666666666,3145574.3333333335,59.225,293267.9166666667,8.525
590,Washington,2012,53.0,5380521.416666667,3467973.75,64.45,3202465.75,59.525000000000006,265508.0,7.641666666666667
591,Washington,2013,53.0,5441679.666666667,3460668.0833333335,63.599999999999994,3231662.25,59.408333333333324,229005.83333333334,6.633333333333334
592,Washington,2014,53.0,5522477.333333333,3494823.9166666665,63.26666666666666,3287769.3333333335,59.54166666666666,207054.58333333334,5.925
593,Washington,2015,53.0,5619382.583333333,3555226.4166666665,63.26666666666667,3362233.5833333335,59.824999999999996,192992.83333333334,5.433333333333333
594,Washington,2016,53.0,5731878.0,3649332.6666666665,63.666666666666664,3459286.75,60.349999999999994,190045.91666666666,5.2250000000000005
595,Washington,2017,53.0,5843987.583333333,3724839.5,63.72499999999999,3552827.4166666665,60.79166666666665,172012.08333333334,4.625000000000001
596,Washington,2018,53.0,5936362.166666667,3811658.25,64.20833333333333,3644475.9166666665,61.38333333333333,167182.33333333334,4.383333333333334
597,Washington,2019,53.0,6020891.166666667,3910076.3333333335,64.94166666666668,3747728.3333333335,62.241666666666674,162348.0,4.158333333333333
598,Washington,2020,53.0,6098981.75,3912795.4166666665,64.15,3583955.0,58.75833333333335,328840.4166666667,8.408333333333333
599,Washington,2021,53.0,6136163.0,3835228.0,62.5,3606624.0,58.8,228604.0,6.0
600,West Virginia,2010,54.0,1476456.6666666667,809945.0833333334,54.85833333333333,740003.25,50.12499999999999,69941.83333333333,8.633333333333331
601,West Virginia,2011,54.0,1486488.0833333333,806350.25,54.25,743259.1666666666,49.99166666666667,63091.083333333336,7.825
602,West Virginia,2012,54.0,1488021.5,808226.75,54.30833333333333,749685.5833333334,50.375,58541.166666666664,7.258333333333333
603,West Virginia,2013,54.0,1487022.5833333333,799661.1666666666,53.78333333333334,745972.25,50.15,53688.916666666664,6.716666666666668
604,West Virginia,2014,54.0,1484923.0,795676.0833333334,53.57500000000001,743891.0,50.091666666666676,51785.083333333336,6.5
605,West Virginia,2015,54.0,1480493.0,791617.6666666666,53.46666666666666,739529.8333333334,49.95833333333332,52087.833333333336,6.583333333333335
606,West Virginia,2016,54.0,1474039.5,785058.5833333334,53.25833333333335,737157.8333333334,50.008333333333326,47900.75,6.091666666666666
607,West Virginia,2017,54.0,1464847.4166666667,783679.9166666666,53.49999999999999,742700.6666666666,50.69166666666666,40979.25,5.225
608,West Virginia,2018,54.0,1456176.6666666667,793416.6666666666,54.48333333333335,752094.4166666666,51.65,41322.25,5.2
609,West Virginia,2019,54.0,1449721.0833333333,798390.0833333334,55.05833333333334,759268.0,52.36666666666667,39122.083333333336,4.8999999999999995
610,West Virginia,2020,54.0,1443534.9166666667,791984.25,54.86666666666667,725991.9166666666,50.300000000000004,65992.33333333333,8.358333333333334
611,West Virginia,2021,54.0,1440030.0,796344.0,55.3,744810.0,51.7,51534.0,6.5
612,Wisconsin,2010,55.0,4435706.333333333,3082060.8333333335,69.50833333333334,2820629.8333333335,63.58333333333334,261431.0,8.5
613,Wisconsin,2011,55.0,4457584.0,3071377.3333333335,68.89999999999999,2839578.5833333335,63.699999999999996,231798.75,7.533333333333334
614,Wisconsin,2012,55.0,4480828.25,3070073.5833333335,68.52499999999999,2857314.0,63.774999999999984,212759.58333333334,6.925
615,Wisconsin,2013,55.0,4504761.166666667,3077898.0833333335,68.30833333333334,2873366.0833333335,63.79166666666666,204532.0,6.641666666666667
616,Wisconsin,2014,55.0,4526944.666666667,3077935.5833333335,67.99166666666666,2913619.1666666665,64.35000000000001,164316.41666666666,5.3500000000000005
617,Wisconsin,2015,55.0,4545551.5,3084137.9166666665,67.84166666666665,2947649.3333333335,64.85000000000001,136488.58333333334,4.425
618,Wisconsin,2016,55.0,4566315.083333333,3110442.6666666665,68.125,2988620.8333333335,65.45,121821.83333333333,3.908333333333333
619,Wisconsin,2017,55.0,4589356.916666667,3122091.0,68.05,3020272.6666666665,65.80833333333332,101818.33333333333,3.266666666666667
620,Wisconsin,2018,55.0,4611382.583333333,3106301.6666666665,67.35833333333333,3012485.8333333335,65.325,93815.83333333333,3.0083333333333333
621,Wisconsin,2019,55.0,4634173.0,3094519.0833333335,66.775,2993200.5833333335,64.59166666666667,101318.5,3.274999999999999
622,Wisconsin,2020,55.0,4654778.75,3064974.1666666665,65.84166666666667,2873005.75,61.73333333333333,191968.41666666666,6.275000000000001
623,Wisconsin,2021,55.0,4664495.0,3056452.0,65.5,2939544.0,63.0,116908.0,3.8
624,Wyoming,2010,56.0,430897.1666666667,301903.1666666667,70.075,280956.4166666667,65.225,20946.75,6.9416666666666655
625,Wyoming,2011,56.0,437131.75,302860.3333333333,69.27499999999999,284260.3333333333,65.02500000000002,18600.0,6.133333333333333
626,Wyoming,2012,56.0,443927.9166666667,303803.1666666667,68.425,287142.25,64.675,16660.916666666668,5.5
627,Wyoming,2013,56.0,448554.3333333333,302209.4166666667,67.36666666666669,287870.4166666667,64.18333333333334,14339.0,4.733333333333333
628,Wyoming,2014,56.0,449699.5,302865.0833333333,67.35833333333333,289698.5833333333,64.425,13166.5,4.341666666666666
629,Wyoming,2015,56.0,451235.1666666667,301676.75,66.83333333333334,288926.9166666667,64.03333333333333,12749.833333333334,4.208333333333333
630,Wyoming,2016,56.0,450991.5833333333,300464.4166666667,66.61666666666666,284449.75,63.058333333333316,16014.666666666666,5.333333333333333
631,Wyoming,2017,56.0,448911.6666666667,295905.5,65.90833333333333,283133.8333333333,63.07499999999999,12771.666666666666,4.308333333333333
632,Wyoming,2018,56.0,449204.6666666667,294850.75,65.64166666666667,282941.6666666667,62.98333333333334,11909.083333333334,4.0249999999999995
633,Wyoming,2019,56.0,451410.4166666667,296318.9166666667,65.64166666666665,285305.5,63.208333333333336,11013.416666666666,3.733333333333334
634,Wyoming,2020,56.0,454390.3333333333,296781.25,65.30833333333332,279369.5833333333,61.49166666666665,17411.666666666668,5.858333333333333
635,Wyoming,2021,56.0,456106.0,295089.0,64.7,280009.0,61.4,15080.0,5.1
